time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),rain (mm),snowfall (cm),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa)
2020-04-02T10:00,2.5,67,0,0.00,0.00,-3.3,1008.1,1001.8
2020-04-02T11:00,2.7,68,0,0.00,0.00,-3.0,1008.2,1001.9
2020-04-02T12:00,4.4,64,0,0.00,0.00,-0.9,1008.0,1001.7
2020-04-02T13:00,6.3,57,0,0.00,0.00,0.2,1007.3,1001.0
2020-04-02T14:00,7.9,51,0,0.00,0.00,1.2,1006.9,1000.7
2020-04-02T15:00,9.5,46,0,0.00,0.00,3.4,1006.4,1000.2
2020-04-02T16:00,11.6,40,1,0.00,0.00,6.0,1005.4,999.3
2020-04-02T17:00,12.9,39,3,0.00,0.00,7.1,1004.6,998.5
2020-04-02T18:00,13.0,38,3,0.00,0.00,6.5,1004.3,998.2
2020-04-02T19:00,13.4,37,3,0.00,0.00,6.3,1003.5,997.4
2020-04-02T20:00,13.2,39,3,0.00,0.00,6.0,1003.6,997.5
2020-04-02T21:00,12.4,41,3,0.00,0.00,5.2,1004.0,997.9
2020-04-02T22:00,11.2,44,3,0.00,0.00,4.6,1004.4,998.3
2020-04-02T23:00,9.9,46,3,0.00,0.00,3.1,1004.8,998.6
2020-04-03T00:00,10.9,41,3,0.00,0.00,4.0,1004.1,998.0
2020-04-03T01:00,10.5,42,3,0.00,0.00,4.4,1004.6,998.5
2020-04-03T02:00,9.9,41,3,0.00,0.00,3.2,1004.3,998.1
2020-04-03T03:00,9.4,42,3,0.00,0.00,2.7,1004.1,997.9
2020-04-03T04:00,8.7,45,3,0.00,0.00,2.1,1003.7,997.5
2020-04-03T05:00,7.9,52,3,0.00,0.00,1.7,1003.3,997.1
2020-04-03T06:00,7.4,59,51,0.10,0.00,1.5,1003.2,997.0
2020-04-03T07:00,6.7,67,73,0.70,0.21,1.0,1002.9,996.7
2020-04-03T08:00,5.7,80,71,0.90,0.14,0.4,1002.9,996.7
2020-04-03T09:00,5.8,81,51,0.20,0.00,0.7,1003.1,996.9
2020-04-03T10:00,6.0,80,3,0.00,0.00,0.8,1003.5,997.3
2020-04-03T11:00,5.7,83,55,1.10,0.00,0.3,1004.1,997.8
2020-04-03T12:00,6.6,79,55,1.10,0.00,1.9,1004.0,997.8
2020-04-03T13:00,7.4,76,3,0.00,0.00,2.2,1004.1,997.9
2020-04-03T14:00,8.2,69,3,0.00,0.00,2.5,1004.5,998.3
2020-04-03T15:00,9.0,65,51,0.10,0.00,3.2,1004.8,998.6
2020-04-03T16:00,9.7,67,51,0.30,0.00,4.0,1004.9,998.7
2020-04-03T17:00,9.3,78,53,0.70,0.00,4.4,1005.0,998.8
2020-04-03T18:00,10.1,76,53,0.50,0.00,4.8,1005.6,999.4
2020-04-03T19:00,9.1,90,53,0.90,0.00,4.7,1006.1,999.9
2020-04-03T20:00,8.7,91,53,0.80,0.00,4.3,1006.7,1000.5
2020-04-03T21:00,9.0,86,51,0.40,0.00,4.0,1007.5,1001.3
2020-04-03T22:00,9.0,85,51,0.10,0.00,4.1,1008.2,1002.0
2020-04-03T23:00,9.0,83,51,0.10,0.00,4.1,1009.1,1002.9
2020-04-04T00:00,9.1,88,51,0.20,0.00,4.9,1009.7,1003.5
2020-04-04T01:00,9.2,87,53,0.50,0.00,5.0,1010.4,1004.2
2020-04-04T02:00,9.2,85,3,0.00,0.00,5.0,1010.8,1004.6
2020-04-04T03:00,8.9,84,3,0.00,0.00,4.7,1011.1,1004.9
2020-04-04T04:00,8.5,87,51,0.30,0.00,4.7,1011.5,1005.3
2020-04-04T05:00,8.3,87,3,0.00,0.00,4.8,1012.0,1005.8
2020-04-04T06:00,8.2,84,3,0.00,0.00,4.6,1012.3,1006.1
2020-04-04T07:00,7.9,82,3,0.00,0.00,4.2,1012.6,1006.3
2020-04-04T08:00,7.5,84,51,0.20,0.00,3.7,1013.1,1006.8
2020-04-04T09:00,7.2,86,51,0.10,0.00,3.4,1013.5,1007.2
2020-04-04T10:00,7.0,86,51,0.10,0.00,3.2,1014.1,1007.8
2020-04-04T11:00,6.9,85,2,0.00,0.00,3.2,1015.1,1008.8
2020-04-04T12:00,8.0,84,2,0.00,0.00,5.4,1015.4,1009.1
2020-04-04T13:00,8.7,78,3,0.00,0.00,5.6,1016.1,1009.8
2020-04-04T14:00,8.8,75,3,0.00,0.00,5.4,1016.9,1010.6
2020-04-04T15:00,9.3,71,3,0.00,0.00,6.1,1017.0,1010.8
2020-04-04T16:00,9.9,68,3,0.00,0.00,7.2,1016.9,1010.7
2020-04-04T17:00,10.6,66,3,0.00,0.00,8.2,1016.9,1010.7
2020-04-04T18:00,12.0,61,3,0.00,0.00,9.7,1016.5,1010.3
2020-04-04T19:00,13.6,54,3,0.00,0.00,11.5,1015.7,1009.6
2020-04-04T20:00,14.3,52,3,0.00,0.00,11.6,1015.3,1009.2
2020-04-04T21:00,13.6,57,3,0.00,0.00,10.3,1015.1,1009.0
2020-04-04T22:00,13.0,63,3,0.00,0.00,10.5,1015.1,1008.9
2020-04-04T23:00,12.2,68,3,0.00,0.00,9.8,1015.3,1009.1
2020-04-05T00:00,7.1,87,1,0.00,0.00,3.6,1016.2,1009.9
2020-04-05T01:00,7.2,87,3,0.00,0.00,3.8,1017.0,1010.7
2020-04-05T02:00,7.6,84,3,0.00,0.00,4.2,1017.2,1010.9
2020-04-05T03:00,7.5,84,3,0.00,0.00,4.1,1017.3,1011.0
2020-04-05T04:00,7.6,83,3,0.00,0.00,4.4,1017.4,1011.1
2020-04-05T05:00,7.4,85,2,0.00,0.00,4.5,1017.2,1010.9
2020-04-05T06:00,6.5,91,0,0.00,0.00,3.9,1017.0,1010.7
2020-04-05T07:00,6.0,93,0,0.00,0.00,3.7,1016.7,1010.4
2020-04-05T08:00,5.6,96,1,0.00,0.00,3.4,1016.8,1010.5
2020-04-05T09:00,5.4,97,1,0.00,0.00,3.2,1016.7,1010.4
2020-04-05T10:00,5.5,97,1,0.00,0.00,3.2,1016.8,1010.5
2020-04-05T11:00,6.2,97,1,0.00,0.00,4.4,1017.1,1010.8
2020-04-05T12:00,7.9,91,1,0.00,0.00,6.6,1017.7,1011.4
2020-04-05T13:00,9.8,84,3,0.00,0.00,8.8,1018.1,1011.9
2020-04-05T14:00,11.4,77,3,0.00,0.00,10.6,1018.3,1012.1
2020-04-05T15:00,12.9,71,3,0.00,0.00,11.8,1018.2,1012.0
2020-04-05T16:00,14.4,66,3,0.00,0.00,13.2,1017.7,1011.6
2020-04-05T17:00,15.5,64,3,0.00,0.00,13.9,1017.1,1011.0
2020-04-05T18:00,15.8,64,3,0.00,0.00,13.8,1016.3,1010.2
2020-04-05T19:00,15.0,67,3,0.00,0.00,12.2,1015.8,1009.7
2020-04-05T20:00,13.7,69,3,0.00,0.00,10.7,1015.5,1009.4
2020-04-05T21:00,12.7,74,3,0.00,0.00,9.9,1015.3,1009.1
2020-04-05T22:00,11.9,79,3,0.00,0.00,9.8,1015.0,1008.8
2020-04-05T23:00,12.1,79,3,0.00,0.00,10.4,1015.1,1008.9
2020-04-06T00:00,9.4,89,2,0.00,0.00,7.4,1015.2,1009.0
2020-04-06T01:00,8.8,93,3,0.00,0.00,7.3,1015.4,1009.1
2020-04-06T02:00,10.2,86,2,0.00,0.00,9.1,1015.5,1009.3
2020-04-06T03:00,8.6,92,2,0.00,0.00,6.9,1015.3,1009.0
2020-04-06T04:00,8.1,93,1,0.00,0.00,6.3,1015.5,1009.2
2020-04-06T05:00,8.9,91,3,0.00,0.00,7.0,1015.7,1009.4
2020-04-06T06:00,9.7,87,51,0.40,0.00,7.5,1015.7,1009.5
2020-04-06T07:00,9.0,94,53,0.60,0.00,6.3,1015.7,1009.5
2020-04-06T08:00,8.7,92,51,0.40,0.00,6.2,1016.1,1009.8
2020-04-06T09:00,8.2,92,3,0.00,0.00,6.0,1016.1,1009.8
2020-04-06T10:00,7.8,91,3,0.00,0.00,5.3,1016.6,1010.3
2020-04-06T11:00,7.3,90,0,0.00,0.00,4.8,1017.6,1011.3
2020-04-06T12:00,8.9,90,0,0.00,0.00,7.2,1018.1,1011.8
2020-04-06T13:00,10.3,77,0,0.00,0.00,7.9,1018.3,1012.1
2020-04-06T14:00,11.6,62,1,0.00,0.00,8.4,1018.3,1012.1
2020-04-06T15:00,12.8,55,0,0.00,0.00,10.3,1018.1,1011.9
2020-04-06T16:00,13.9,52,0,0.00,0.00,12.7,1017.7,1011.5
2020-04-06T17:00,15.0,46,1,0.00,0.00,14.0,1017.1,1011.0
2020-04-06T18:00,16.1,39,0,0.00,0.00,14.5,1016.1,1010.0
2020-04-06T19:00,16.8,33,3,0.00,0.00,14.1,1015.1,1009.0
2020-04-06T20:00,17.2,28,0,0.00,0.00,13.1,1014.5,1008.4
2020-04-06T21:00,17.3,26,0,0.00,0.00,12.4,1013.8,1007.7
2020-04-06T22:00,16.6,31,0,0.00,0.00,12.3,1013.8,1007.7
2020-04-06T23:00,14.0,43,0,0.00,0.00,10.8,1014.1,1008.0
2020-04-07T00:00,11.1,48,0,0.00,0.00,7.7,1014.2,1008.0
2020-04-07T01:00,10.3,48,0,0.00,0.00,6.8,1015.0,1008.8
2020-04-07T02:00,10.5,43,3,0.00,0.00,5.9,1015.1,1008.9
2020-04-07T03:00,9.5,42,3,0.00,0.00,5.4,1015.1,1008.9
2020-04-07T04:00,8.9,42,3,0.00,0.00,4.8,1015.2,1009.0
2020-04-07T05:00,8.8,43,2,0.00,0.00,4.7,1015.5,1009.2
2020-04-07T06:00,8.4,46,3,0.00,0.00,4.3,1015.4,1009.1
2020-04-07T07:00,9.0,44,2,0.00,0.00,4.3,1015.1,1008.9
2020-04-07T08:00,8.2,47,2,0.00,0.00,3.7,1014.8,1008.5
2020-04-07T09:00,8.2,49,3,0.00,0.00,3.9,1014.8,1008.5
2020-04-07T10:00,7.6,55,2,0.00,0.00,3.9,1014.6,1008.3
2020-04-07T11:00,7.2,64,2,0.00,0.00,4.3,1015.1,1008.8
2020-04-07T12:00,9.5,58,0,0.00,0.00,6.2,1015.4,1009.2
2020-04-07T13:00,12.1,50,1,0.00,0.00,8.9,1015.6,1009.4
2020-04-07T14:00,13.4,44,1,0.00,0.00,10.4,1015.3,1009.1
2020-04-07T15:00,14.4,44,2,0.00,0.00,12.5,1014.8,1008.7
2020-04-07T16:00,15.4,43,3,0.00,0.00,14.6,1013.8,1007.7
2020-04-07T17:00,16.3,40,3,0.00,0.00,15.3,1012.6,1006.5
2020-04-07T18:00,17.0,39,3,0.00,0.00,15.5,1011.9,1005.8
2020-04-07T19:00,16.5,43,3,0.00,0.00,13.2,1010.8,1004.7
2020-04-07T20:00,13.7,43,3,0.00,0.00,8.5,1009.5,1003.4
2020-04-07T21:00,13.3,45,2,0.00,0.00,8.2,1008.5,1002.4
2020-04-07T22:00,12.6,49,2,0.00,0.00,7.7,1007.9,1001.8
2020-04-07T23:00,10.9,63,2,0.00,0.00,7.3,1007.6,1001.4
2020-04-08T00:00,10.3,67,2,0.00,0.00,6.9,1007.1,1000.9
2020-04-08T01:00,10.8,71,3,0.00,0.00,7.7,1006.9,1000.7
2020-04-08T02:00,11.3,75,51,0.30,0.00,8.5,1006.3,1000.2
2020-04-08T03:00,10.9,81,3,0.00,0.00,8.4,1005.2,999.1
2020-04-08T04:00,10.6,84,3,0.00,0.00,8.5,1004.3,998.2
2020-04-08T05:00,11.1,83,3,0.00,0.00,9.2,1003.2,997.1
2020-04-08T06:00,10.3,87,3,0.00,0.00,8.3,1001.7,995.6
2020-04-08T07:00,10.4,91,51,0.10,0.00,8.2,1001.2,995.1
2020-04-08T08:00,10.7,96,61,1.50,0.00,9.5,999.7,993.6
2020-04-08T09:00,10.7,97,63,3.00,0.00,9.6,999.1,993.0
2020-04-08T10:00,10.7,97,53,0.90,0.00,9.9,998.3,992.2
2020-04-08T11:00,10.8,95,51,0.10,0.00,9.7,998.8,992.7
2020-04-08T12:00,10.5,96,2,0.00,0.00,8.8,999.4,993.3
2020-04-08T13:00,10.8,87,1,0.00,0.00,8.3,1000.0,993.9
2020-04-08T14:00,12.5,78,0,0.00,0.00,10.1,1000.5,994.4
2020-04-08T15:00,14.8,65,2,0.00,0.00,12.2,1001.0,995.0
2020-04-08T16:00,15.3,60,3,0.00,0.00,12.1,1001.1,995.1
2020-04-08T17:00,16.3,56,0,0.00,0.00,13.2,1000.5,994.5
2020-04-08T18:00,16.8,54,0,0.00,0.00,14.3,1000.3,994.3
2020-04-08T19:00,17.9,51,2,0.00,0.00,16.0,999.7,993.7
2020-04-08T20:00,17.9,51,1,0.00,0.00,15.6,999.6,993.6
2020-04-08T21:00,18.5,48,1,0.00,0.00,16.7,999.9,993.9
2020-04-08T22:00,18.8,47,1,0.00,0.00,17.7,1000.7,994.7
2020-04-08T23:00,13.3,72,1,0.00,0.00,10.6,1002.0,995.9
2020-04-09T00:00,11.1,78,0,0.00,0.00,8.5,1003.3,997.2
2020-04-09T01:00,9.1,87,0,0.00,0.00,6.8,1004.9,998.7
2020-04-09T02:00,8.7,89,0,0.00,0.00,6.7,1005.4,999.2
2020-04-09T03:00,8.4,89,0,0.00,0.00,6.2,1004.8,998.6
2020-04-09T04:00,8.1,91,0,0.00,0.00,5.7,1004.6,998.4
2020-04-09T05:00,7.9,91,0,0.00,0.00,5.3,1003.3,997.1
2020-04-09T06:00,7.9,91,0,0.00,0.00,5.2,1003.6,997.4
2020-04-09T07:00,7.6,91,0,0.00,0.00,5.3,1002.7,996.5
2020-04-09T08:00,7.7,91,3,0.00,0.00,5.6,1001.7,995.5
2020-04-09T09:00,8.2,90,3,0.00,0.00,6.3,1000.5,994.3
2020-04-09T10:00,7.9,92,3,0.00,0.00,6.0,999.7,993.5
2020-04-09T11:00,8.9,89,3,0.00,0.00,6.1,998.4,992.3
2020-04-09T12:00,9.6,86,51,0.20,0.00,6.5,997.9,991.8
2020-04-09T13:00,9.7,93,61,1.30,0.00,6.6,996.3,990.2
2020-04-09T14:00,10.5,88,61,1.60,0.00,7.3,994.0,987.9
2020-04-09T15:00,11.7,89,55,1.20,0.00,8.5,991.6,985.6
2020-04-09T16:00,12.7,90,53,0.90,0.00,10.1,989.0,983.0
2020-04-09T17:00,14.9,88,53,0.50,0.00,13.6,987.7,981.7
2020-04-09T18:00,16.3,76,61,2.30,0.00,12.9,986.7,980.8
2020-04-09T19:00,11.1,78,61,1.60,0.00,5.6,989.0,983.0
2020-04-09T20:00,11.6,63,0,0.00,0.00,6.2,989.4,983.4
2020-04-09T21:00,11.7,49,1,0.00,0.00,5.0,990.2,984.2
2020-04-09T22:00,11.1,43,0,0.00,0.00,4.6,991.3,985.2
2020-04-09T23:00,10.1,42,0,0.00,0.00,4.2,992.1,986.0
2020-04-10T00:00,8.4,43,0,0.00,0.00,2.8,994.2,988.1
2020-04-10T01:00,8.0,42,0,0.00,0.00,2.3,994.8,988.7
2020-04-10T02:00,7.3,43,0,0.00,0.00,1.8,995.2,989.0
2020-04-10T03:00,6.4,48,0,0.00,0.00,1.5,994.9,988.7
2020-04-10T04:00,5.9,51,3,0.00,0.00,0.5,994.8,988.6
2020-04-10T05:00,5.8,56,51,0.20,0.00,0.3,994.5,988.3
2020-04-10T06:00,5.6,60,2,0.00,0.00,-0.1,993.8,987.6
2020-04-10T07:00,3.4,83,71,0.70,0.07,-2.1,994.0,987.8
2020-04-10T08:00,3.9,80,51,0.30,0.00,-1.5,994.4,988.2
2020-04-10T09:00,3.8,74,1,0.00,0.00,-2.2,994.3,988.1
2020-04-10T10:00,3.4,68,0,0.00,0.00,-3.1,994.2,988.0
2020-04-10T11:00,3.3,63,0,0.00,0.00,-3.4,994.4,988.2
2020-04-10T12:00,4.9,53,0,0.00,0.00,-1.9,995.2,989.0
2020-04-10T13:00,6.1,44,2,0.00,0.00,-2.2,995.0,988.8
2020-04-10T14:00,6.9,41,2,0.00,0.00,-1.6,995.1,988.9
2020-04-10T15:00,7.4,36,3,0.00,0.00,-1.2,995.5,989.3
2020-04-10T16:00,8.3,34,1,0.00,0.00,0.0,995.4,989.3
2020-04-10T17:00,9.1,34,2,0.00,0.00,1.5,995.1,989.0
2020-04-10T18:00,9.1,39,51,0.10,0.00,1.0,995.4,989.3
2020-04-10T19:00,8.8,35,2,0.00,0.00,0.2,996.0,989.9
2020-04-10T20:00,8.2,40,2,0.00,0.00,-0.2,997.0,990.8
2020-04-10T21:00,8.0,40,3,0.00,0.00,-0.3,998.3,992.1
2020-04-10T22:00,7.2,45,3,0.00,0.00,-0.8,999.5,993.3
2020-04-10T23:00,6.6,52,3,0.00,0.00,-0.2,1001.2,995.0
2020-04-11T00:00,6.1,55,3,0.00,0.00,-0.2,1003.5,997.3
2020-04-11T01:00,5.9,56,2,0.00,0.00,-0.2,1005.0,998.7
2020-04-11T02:00,5.8,57,0,0.00,0.00,-0.6,1005.9,999.6
2020-04-11T03:00,5.3,57,0,0.00,0.00,-0.8,1006.8,1000.5
2020-04-11T04:00,5.0,54,0,0.00,0.00,-0.8,1007.8,1001.5
2020-04-11T05:00,4.4,53,0,0.00,0.00,-1.3,1008.7,1002.4
2020-04-11T06:00,3.8,53,0,0.00,0.00,-1.9,1009.0,1002.7
2020-04-11T07:00,3.3,54,0,0.00,0.00,-2.3,1009.1,1002.8
2020-04-11T08:00,2.9,53,0,0.00,0.00,-2.8,1009.4,1003.1
2020-04-11T09:00,2.4,52,0,0.00,0.00,-3.4,1010.1,1003.7
2020-04-11T10:00,2.1,51,0,0.00,0.00,-3.7,1011.1,1004.7
2020-04-11T11:00,2.1,54,0,0.00,0.00,-3.7,1012.2,1005.8
2020-04-11T12:00,4.1,46,0,0.00,0.00,-2.1,1013.3,1007.0
2020-04-11T13:00,5.3,43,0,0.00,0.00,-1.0,1013.3,1007.0
2020-04-11T14:00,6.6,41,0,0.00,0.00,0.4,1013.5,1007.2
2020-04-11T15:00,8.0,35,2,0.00,0.00,2.4,1013.8,1007.5
2020-04-11T16:00,9.2,30,0,0.00,0.00,3.5,1013.1,1006.9
2020-04-11T17:00,10.9,26,0,0.00,0.00,5.3,1012.4,1006.2
2020-04-11T18:00,11.1,30,2,0.00,0.00,5.6,1012.6,1006.4
2020-04-11T19:00,11.0,31,3,0.00,0.00,4.5,1012.5,1006.3
2020-04-11T20:00,10.6,32,3,0.00,0.00,3.6,1012.5,1006.3
2020-04-11T21:00,10.6,33,3,0.00,0.00,3.8,1012.7,1006.5
2020-04-11T22:00,10.7,34,3,0.00,0.00,4.4,1013.2,1007.0
2020-04-11T23:00,9.5,40,0,0.00,0.00,4.8,1013.9,1007.7
2020-04-12T00:00,8.2,46,0,0.00,0.00,3.9,1014.8,1008.5
2020-04-12T01:00,7.4,50,0,0.00,0.00,3.2,1016.0,1009.7
2020-04-12T02:00,6.0,57,0,0.00,0.00,2.2,1017.1,1010.8
2020-04-12T03:00,4.7,65,0,0.00,0.00,1.2,1017.5,1011.1
2020-04-12T04:00,4.0,68,0,0.00,0.00,0.5,1018.3,1011.9
2020-04-12T05:00,2.6,76,0,0.00,0.00,-1.0,1019.2,1012.8
2020-04-12T06:00,2.7,77,0,0.00,0.00,-0.7,1019.3,1012.9
2020-04-12T07:00,2.1,80,0,0.00,0.00,-1.5,1019.3,1012.9
2020-04-12T08:00,4.2,70,0,0.00,0.00,1.1,1020.3,1013.9
2020-04-12T09:00,4.5,71,0,0.00,0.00,1.8,1021.1,1014.7
2020-04-12T10:00,3.5,80,0,0.00,0.00,0.4,1021.8,1015.4
2020-04-12T11:00,3.6,86,2,0.00,0.00,1.0,1021.9,1015.5
2020-04-12T12:00,6.4,73,3,0.00,0.00,4.1,1022.7,1016.4
2020-04-12T13:00,9.5,58,2,0.00,0.00,6.6,1022.8,1016.5
2020-04-12T14:00,12.0,46,3,0.00,0.00,8.2,1022.6,1016.4
2020-04-12T15:00,13.1,42,3,0.00,0.00,9.1,1022.4,1016.2
2020-04-12T16:00,13.4,45,3,0.00,0.00,9.4,1022.5,1016.3
2020-04-12T17:00,11.2,62,3,0.00,0.00,6.7,1022.1,1015.9
2020-04-12T18:00,10.8,70,3,0.00,0.00,6.7,1021.0,1014.8
2020-04-12T19:00,11.9,71,1,0.00,0.00,8.5,1020.4,1014.2
2020-04-12T20:00,13.6,66,1,0.00,0.00,10.5,1019.6,1013.4
2020-04-12T21:00,14.8,62,3,0.00,0.00,11.4,1018.3,1012.2
2020-04-12T22:00,15.3,54,3,0.00,0.00,10.5,1018.0,1011.9
2020-04-12T23:00,14.2,57,3,0.00,0.00,8.9,1018.0,1011.8
2020-04-13T00:00,13.1,65,3,0.00,0.00,8.9,1018.2,1012.0
2020-04-13T01:00,12.6,70,3,0.00,0.00,8.9,1019.8,1013.6
2020-04-13T02:00,13.1,69,3,0.00,0.00,9.2,1019.3,1013.1
2020-04-13T03:00,13.6,71,3,0.00,0.00,9.4,1018.9,1012.7
2020-04-13T04:00,13.3,77,51,0.10,0.00,9.8,1018.0,1011.8
2020-04-13T05:00,13.8,78,51,0.10,0.00,9.8,1017.3,1011.1
2020-04-13T06:00,13.3,84,53,0.60,0.00,9.7,1016.4,1010.2
2020-04-13T07:00,12.5,92,61,1.60,0.00,9.3,1014.8,1008.6
2020-04-13T08:00,12.1,92,61,1.80,0.00,8.7,1014.2,1008.0
2020-04-13T09:00,12.2,92,61,1.80,0.00,8.8,1013.3,1007.1
2020-04-13T10:00,12.1,93,63,2.60,0.00,8.3,1012.0,1005.8
2020-04-13T11:00,12.1,94,63,2.50,0.00,8.0,1011.1,1004.9
2020-04-13T12:00,13.2,93,63,5.30,0.00,8.0,1009.5,1003.4
2020-04-13T13:00,13.8,93,63,4.10,0.00,8.2,1007.7,1001.6
2020-04-13T14:00,14.0,93,63,4.70,0.00,7.9,1006.3,1000.2
2020-04-13T15:00,13.9,93,63,5.00,0.00,7.3,1004.4,998.3
2020-04-13T16:00,14.8,86,55,1.00,0.00,8.5,1002.8,996.8
2020-04-13T17:00,15.3,85,51,0.40,0.00,9.8,1000.9,994.9
2020-04-13T18:00,14.9,93,63,3.30,0.00,8.9,999.4,993.4
2020-04-13T19:00,15.5,90,61,2.30,0.00,10.1,996.9,990.9
2020-04-13T20:00,17.3,84,51,0.10,0.00,12.6,996.1,990.1
2020-04-13T21:00,18.6,85,53,0.50,0.00,15.7,997.2,991.3
2020-04-13T22:00,17.5,91,63,3.70,0.00,15.0,999.4,993.4
2020-04-13T23:00,17.8,81,0,0.00,0.00,15.1,1002.3,996.3
2020-04-14T00:00,17.4,76,0,0.00,0.00,15.1,1004.2,998.2
2020-04-14T01:00,16.7,72,0,0.00,0.00,14.5,1006.2,1000.2
2020-04-14T02:00,16.5,65,0,0.00,0.00,13.4,1008.3,1002.3
2020-04-14T03:00,15.5,50,0,0.00,0.00,10.6,1010.0,1003.9
2020-04-14T04:00,13.3,58,0,0.00,0.00,8.9,1011.4,1005.3
2020-04-14T05:00,11.1,59,0,0.00,0.00,6.6,1013.1,1006.9
2020-04-14T06:00,9.4,61,0,0.00,0.00,4.9,1014.0,1007.8
2020-04-14T07:00,8.4,62,2,0.00,0.00,3.6,1014.7,1008.4
2020-04-14T08:00,7.7,57,1,0.00,0.00,2.1,1015.3,1009.0
2020-04-14T09:00,6.9,53,0,0.00,0.00,1.2,1015.9,1009.6
2020-04-14T10:00,6.1,53,0,0.00,0.00,1.1,1016.7,1010.4
2020-04-14T11:00,6.2,55,1,0.00,0.00,1.8,1018.4,1012.1
2020-04-14T12:00,8.5,52,2,0.00,0.00,4.4,1018.6,1012.3
2020-04-14T13:00,9.2,46,1,0.00,0.00,4.4,1019.0,1012.7
2020-04-14T14:00,9.9,45,3,0.00,0.00,5.5,1018.9,1012.7
2020-04-14T15:00,10.8,43,3,0.00,0.00,7.2,1019.3,1013.1
2020-04-14T16:00,11.4,41,3,0.00,0.00,8.0,1019.1,1012.9
2020-04-14T17:00,12.2,39,3,0.00,0.00,9.3,1018.2,1012.0
2020-04-14T18:00,11.9,39,0,0.00,0.00,8.1,1017.6,1011.4
2020-04-14T19:00,13.0,38,2,0.00,0.00,10.7,1016.7,1010.5
2020-04-14T20:00,13.2,38,3,0.00,0.00,10.3,1015.8,1009.6
2020-04-14T21:00,13.1,38,3,0.00,0.00,9.6,1014.9,1008.7
2020-04-14T22:00,12.6,39,3,0.00,0.00,9.4,1014.4,1008.2
2020-04-14T23:00,10.8,51,3,0.00,0.00,8.0,1015.3,1009.1
2020-04-15T00:00,9.7,58,3,0.00,0.00,6.3,1015.3,1009.1
2020-04-15T01:00,8.9,62,3,0.00,0.00,6.3,1016.2,1009.9
2020-04-15T02:00,9.0,68,3,0.00,0.00,6.4,1016.3,1010.0
2020-04-15T03:00,8.5,74,3,0.00,0.00,5.9,1016.2,1009.9
2020-04-15T04:00,8.3,65,3,0.00,0.00,5.3,1015.9,1009.6
2020-04-15T05:00,7.7,56,51,0.10,0.00,3.1,1016.1,1009.8
2020-04-15T06:00,6.6,67,51,0.40,0.00,2.2,1015.4,1009.1
2020-04-15T07:00,5.7,74,51,0.40,0.00,1.6,1015.3,1009.0
2020-04-15T08:00,4.9,88,51,0.30,0.00,1.7,1015.6,1009.3
2020-04-15T09:00,4.7,88,51,0.20,0.00,1.6,1015.4,1009.1
2020-04-15T10:00,4.8,84,51,0.10,0.00,1.0,1015.2,1008.9
2020-04-15T11:00,4.4,71,3,0.00,0.00,-0.4,1015.8,1009.4
2020-04-15T12:00,5.2,61,3,0.00,0.00,0.4,1015.9,1009.6
2020-04-15T13:00,5.2,53,3,0.00,0.00,-0.1,1015.8,1009.5
2020-04-15T14:00,5.9,45,2,0.00,0.00,0.8,1015.3,1009.0
2020-04-15T15:00,7.8,38,0,0.00,0.00,3.3,1015.3,1009.0
2020-04-15T16:00,9.4,33,2,0.00,0.00,5.8,1014.8,1008.6
2020-04-15T17:00,10.8,27,2,0.00,0.00,6.5,1013.3,1007.1
2020-04-15T18:00,10.4,30,1,0.00,0.00,5.0,1013.0,1006.8
2020-04-15T19:00,10.7,30,3,0.00,0.00,5.5,1012.7,1006.5
2020-04-15T20:00,9.4,32,2,0.00,0.00,2.9,1012.8,1006.6
2020-04-15T21:00,9.6,32,3,0.00,0.00,4.1,1012.6,1006.4
2020-04-15T22:00,9.6,31,2,0.00,0.00,4.3,1012.7,1006.5
2020-04-15T23:00,8.6,40,0,0.00,0.00,4.8,1013.0,1006.8
2020-04-16T00:00,7.3,46,0,0.00,0.00,3.4,1013.8,1007.5
2020-04-16T01:00,6.6,54,1,0.00,0.00,2.8,1014.6,1008.3
2020-04-16T02:00,5.6,60,0,0.00,0.00,1.9,1015.2,1008.9
2020-04-16T03:00,5.5,57,0,0.00,0.00,1.1,1015.3,1009.0
2020-04-16T04:00,5.1,57,0,0.00,0.00,0.4,1015.4,1009.1
2020-04-16T05:00,4.9,56,3,0.00,0.00,-0.3,1015.1,1008.8
2020-04-16T06:00,5.7,50,3,0.00,0.00,0.4,1015.1,1008.8
2020-04-16T07:00,5.7,48,3,0.00,0.00,0.2,1015.3,1009.0
2020-04-16T08:00,5.4,51,3,0.00,0.00,0.5,1015.9,1009.6
2020-04-16T09:00,5.1,54,2,0.00,0.00,0.6,1016.0,1009.7
2020-04-16T10:00,4.2,66,3,0.00,0.00,0.1,1016.3,1009.9
2020-04-16T11:00,4.6,70,2,0.00,0.00,0.4,1017.3,1010.9
2020-04-16T12:00,4.9,55,0,0.00,0.00,-1.0,1018.6,1012.2
2020-04-16T13:00,5.4,52,0,0.00,0.00,-0.5,1018.9,1012.5
2020-04-16T14:00,6.1,46,1,0.00,0.00,0.2,1019.5,1013.2
2020-04-16T15:00,6.9,42,0,0.00,0.00,1.5,1019.6,1013.3
